epoch,time,RMS,MAE
323.0,1549.489163160324,0.03664962416879308,0.02653635074325847
324.0,1554.2069919109344,0.03664946028306212,0.026557458494181417
328.0,1573.5275490283966,0.03664851288175437,0.026540952915311476
335.0,1607.091941833496,0.03664809766979336,0.02654493148994738
339.0,1625.9038679599762,0.03664718917002038,0.02654993063430762
346.0,1658.9474618434906,0.03664703230653639,0.02655874746485695
349.0,1673.1759779453278,0.03664651658938612,0.026549390958963394
351.0,1682.610878944397,0.03664649806576192,0.026526601800311436
357.0,1710.7231390476227,0.036646217524188264,0.026540328423761163
358.0,1715.3291490077972,0.036646073489568574,0.026533437499285994
359.0,1719.943447113037,0.03664572284227302,0.02655806779238894
361.0,1729.2185208797455,0.03664537799990512,0.0265535454589749
363.0,1738.5220959186554,0.03664515903863825,0.026548892200018194
373.0,1784.504478931427,0.036645102011127924,0.026549491599102536
375.0,1793.736426115036,0.03664504728006493,0.026546875565205023
376.0,1798.355311870575,0.03664432693225389,0.02652598830580535
380.0,1816.7813260555267,0.036643608423005944,0.026549302787532078
384.0,1835.2368729114532,0.03664346953790292,0.026548235203436167
388.0,1853.7219789028168,0.03664228326804779,0.026542407627298835
407.0,1941.051481962204,0.036640811234746905,0.02655202131424528
411.0,1959.495761871338,0.03664001896847622,0.02654904389943112
425.0,2023.6936299800873,0.036639814875331606,0.026550109112301684
427.0,2032.9062201976776,0.036639155485116724,0.026543929068212662
442.0,2101.251617193222,0.03663906128962577,0.02656757228467868
447.0,2124.185968875885,0.036638628967097894,0.02656240163360746
457.0,2169.416267156601,0.036637402577755676,0.02654364820988711
458.0,2174.1203830242157,0.0366367259697033,0.026537136929647865
464.0,2201.1838579177856,0.03663631114281001,0.026535445624134898
467.0,2214.902825117111,0.036636039599237565,0.02654447438175791
471.0,2232.8718521595,0.036635869416087215,0.02655117804828468
481.0,2277.8322880268097,0.03663501141740885,0.026531079411457395
489.0,2314.2404220104218,0.03663413373681326,0.026532126695693086
495.0,2341.355766057968,0.036633783187517005,0.026539640829116973
498.0,2354.8361790180206,0.0366335844210287,0.026549934500779138
